Transaction_date,Product,Price,Payment_Type,Name,City,Country,Account_Created,Last_Login,Longitude,Latitude,US Zip,Price Squared
01/21/2009 20:44,   Product1,   1200,   Mastercard,   Ailsa,   Lindenhurst,   United States,   1/21/2009 07:47,   2/10/2009 10:51,   -73.37389,   40.68667,   11757, 1440000
01/05/2009 09:09,   Product1,   1200,   Visa,   Sophie,   Bloomfield,   United States,   10/23/06 6:52,   2/10/2009 10:58,   -83.23306,   42.53778,   48009, 1440000
01/27/2009 11:18,   Product2,   3600,   Amex,   Michael,   Los Angeles,   United States,   1/23/2009 11:47,   2/10/2009 13:09,   -118.24278,   34.05222,   90012, 12960000
01/30/2009 06:48,   Product1,   1200,   Mastercard,   Nicole,   Fayetteville,   United States,   1/30/2009 04:51,   2/10/2009 14:41,   -78.87861,   35.0525,   28301, 1440000
01/22/2009 18:07,   Product1,   1200,   Visa,   Ryan,   Simpsonville,   United States,   1/6/2009 16:59,   2/10/2009 15:30,   -82.25444,   34.73694,   29681, 1440000
01/19/2009 11:05,   Product1,   1200,   Visa,   Bertrand,   North Caldwell,   United States,   10/3/08 5:55,   2/10/2009 18:16,   -74.27694,   40.83972,   07006, 1440000
01/29/2009 13:41,   Product1,   1200,   Visa,   John,   San Jose,   United States,   1/14/04 21:59,   2/10/2009 23:58,   -121.89389,   37.33944,   95113, 1440000
01/16/2009 08:28,   Product1,   1200,   Visa,   Ashley,   Rancho Cordova,   United States,   1/9/2009 12:13,   2/11/2009 08:34,   -121.30167,   38.58917,   95670, 1440000
01/26/2009 07:11,   Product1,   1200,   Visa,   Tori,   Minneapolis,   United States,   11/22/08 21:06,   2/11/2009 11:35,   -93.26361,   44.98,   55401, 1440000
01/31/2009 05:39,   Product2,   3600,   Mastercard,   Hanne,   Phoenix,   United States,   10/5/04 4:37,   2/11/2009 11:45,   -76.61639,   39.51639,   21131, 12960000
01/26/2009 08:45,   Product1,   1200,   Visa,   Paula,   Larchmont,   United States,   2/15/06 17:21,   2/11/2009 17:12,   -73.75222,   40.92778,   10538, 1440000
01/23/2009 10:45,   Product1,   1200,   Visa,   Stephanie,   Saint Charles,   United States,   1/23/2009 08:46,   2/11/2009 17:57,   -88.30861,   41.91417,   60174, 1440000
01/28/2009 08:50,   Product1,   1200,   Visa,   kemp,   Brentwood,   United States,   1/28/2009 08:42,   2/11/2009 18:41,   -86.78278,   36.03306,   37027, 1440000
01/15/2009 19:10,   Product2,   3600,   Diners,   Therese,   Pensacola,   United States,   12/29/05 21:33,   2/11/2009 18:53,   -87.21694,   30.42111,   32501, 12960000
01/11/2009 06:09,   Product1,   1200,   Amex,   A,   Saint Petersburg,   United States,   11/8/08 4:07,   2/12/2009 04:41,   -82.67944,   27.77056,   33711, 1440000
01/05/2009 18:55,   Product1,   1200,   Visa,   Nicole,   Mc Lean,   United States,   4/3/08 16:57,   2/12/2009 10:25,   -77.1825,   38.94222,   22101, 1440000
01/02/2009 18:54,   Product1,   1200,   Mastercard,   Kelly,   Hendersonville,   United States,   12/7/08 4:51,   2/12/2009 11:31,   -86.62,   36.30472,   37075, 1440000
01/22/2009 06:51,   Product1,   1200,   Visa,   Kate,   Rochester Hills,   United States,   1/22/2009 05:54,   2/12/2009 13:01,   -83.13389,   42.68056,   48307, 1440000
01/10/2009 14:59,   Product1,   1200,   Amex,   Maricel,   Malibu,   United States,   1/10/2009 14:47,   2/12/2009 19:39,   -118.80917,   34.005,   90265, 1440000
01/26/2009 15:42,   Product1,   1200,   Visa,   Patricia,   Allen,   United States,   1/26/2009 14:38,   2/12/2009 22:41,   -96.67028,   33.10306,   75013, 1440000
01/19/2009 07:49,   Product1,   1200,   Amex,   Maki,   Miami Beach,   United States,   1/18/2009 15:26,   2/13/2009 12:26,   -80.13028,   25.79028,   33139, 1440000
01/06/2009 10:34,   Product1,   1200,   Mastercard,   Anja,   New York,   United States,   1/6/2009 10:03,   2/13/2009 14:41,   -74.00639,   40.71417,   10007, 1440000
01/14/2009 16:02,   Product1,   1200,   Mastercard,   Jessica,   Woodland Hills,   United States,   1/14/2009 14:53,   2/13/2009 16:45,   -118.605,   34.16833,   91364, 1440000
01/14/2009 18:05,   Product1,   1200,   Visa,   Wouter and Andrea,   Anchorage,   United States,   1/10/2009 03:19,   2/13/2009 17:22,   -149.90028,   61.21806,   99501, 1440000
01/08/2009 20:52,   Product1,   1200,   Visa,   Pam and Rob,   Yorba Linda,   United States,   11/18/08 20:03,   2/13/2009 19:32,   -117.81222,   33.88861,   92886, 1440000
01/25/2009 10:34,   Product1,   1200,   Amex,   kathleen kane,   Jamaica Plain,   United States,   1/19/2009 19:01,   2/13/2009 20:20,   -71.12083,   42.30972,   02130, 1440000
01/29/2009 10:07,   Product1,   1200,   Visa,   cheryl,   Beverly Hills,   United States,   1/27/2009 08:42,   2/14/2009 10:01,   -118.39944,   34.07361,   90210, 1440000
01/25/2009 12:35,   Product2,   3600,   Visa,   Charlene,   Sebastopol,   United States,   1/25/2009 10:42,   2/14/2009 10:40,   -122.82278,   38.40222,   95472, 12960000
01/03/2009 16:56,   Product1,   1200,   Visa,   Cindy,   Glendora,   United States,   3/13/04 14:09,   2/14/2009 11:23,   -117.86444,   34.13611,   91741, 1440000
01/25/2009 18:33,   Product1,   1200,   Visa,   Maria Macarena,   Billings,   United States,   1/23/2009 09:35,   2/14/2009 16:27,   -108.5,   45.78333,   59101, 1440000
01/15/2009 11:43,   Product1,   1200,   Visa,   Maggie,   Libertyville,   United States,   10/24/08 19:02,   2/14/2009 17:43,   -87.95306,   42.28306,   60048, 1440000
01/23/2009 16:30,   Product2,   3600,   Amex,   Christophe,   Temecula,   United States,   1/9/2009 15:59,   2/14/2009 19:11,   -117.1475,   33.49361,   92590, 12960000
01/05/2009 12:57,   Product1,   1200,   Diners,   Manoj,   Boise,   United States,   1/5/2009 09:32,   2/14/2009 19:19,   -116.2025,   43.61361,   83702, 1440000
01/29/2009 16:52,   Product1,   1200,   Visa,   Brenda,   Rock Hill,   United States,   1/25/2009 12:00,   2/14/2009 19:34,   -81.02528,   34.92472,   29730, 1440000
01/10/2009 00:04,   Product1,   1200,   Mastercard,   Lizelle,   Mililani,   United States,   1/9/2009 23:37,   2/14/2009 19:34,   -157.96083,   21.42556,   96782, 1440000
01/25/2009 17:48,   Product1,   1200,   Visa,   olla,   Westminster,   United States,   1/24/2009 23:48,   2/15/2009 08:08,   -105.03667,   39.83667,   80030, 1440000
01/18/2009 12:05,   Product2,   3600,   Visa,   Keri,   Issaquah,   United States,   1/5/2009 19:24,   2/15/2009 13:40,   -122.03139,   47.53028,   98027, 12960000
01/20/2009 14:55,   Product1,   1200,   Mastercard,   Attie,   Cypress,   United States,   9/27/08 7:22,   2/15/2009 15:23,   -118.03639,   33.81694,   90630, 1440000
01/02/2009 18:41,   Product1,   1200,   Visa,   odile,   Lititz,   United States,   2/1/06 8:47,   2/15/2009 15:47,   -76.30722,   40.15722,   17543, 1440000
01/21/2009 07:19,   Product1,   1200,   Visa,   Niki,   Chadds Ford,   United States,   3/5/08 11:25,   2/15/2009 16:06,   -75.59167,   39.87167,   19317, 1440000
01/11/2009 17:52,   Product2,   3600,   Visa,   Danny,   St Thomas,   United States,   9/17/03 11:57,   2/15/2009 18:08,   -64.92111,   18.35917,   00802, 12960000
01/16/2009 17:56,   Product1,   1200,   Mastercard,   Sarah,   Coppell,   United States,   1/16/2009 12:57,   2/15/2009 20:13,   -97.01472,   32.95444,   75019, 1440000
01/09/2009 20:00,   Product1,   1200,   Visa,   Beckie,   Ladera Ranch,   United States,   1/6/2009 13:50,   2/15/2009 23:10,   -117.63861,   33.57056,   92694, 1440000
01/25/2009 12:55,   Product1,   1200,   Amex,   ann,   Boca Raton,   United States,   12/6/08 15:26,   2/16/2009 06:54,   -80.08333,   26.35833,   33432, 1440000
01/24/2009 13:35,   Product1,   1200,   Visa,   Renee,   Chaska,   United States,   5/11/06 13:27,   2/16/2009 09:00,   -93.60194,   44.78944,   55318, 1440000
01/28/2009 13:30,   Product1,   1200,   Visa,   Catherine,   Hghlnds Ranch,   United States,   1/28/2009 13:03,   2/16/2009 09:13,   -105.01611,   39.61333,   80120, 1440000
01/20/2009 19:08,   Product1,   1200,   Amex,   Rhonda,   Atlanta,   United States,   11/21/08 5:52,   2/16/2009 10:08,   -84.38806,   33.74889,   30334, 1440000
01/29/2009 17:13,   Product1,   1200,   Amex,   alix,   Tenafly,   United States,   12/12/07 12:26,   2/16/2009 10:19,   -73.96333,   40.92528,   07670, 1440000
01/13/2009 09:16,   Product1,   1200,   Visa,   Sigrun,   Nashville,   United States,   1/12/2009 20:48,   2/16/2009 12:33,   -86.78444,   36.16583,   37219, 1440000
01/22/2009 10:59,   Product1,   1200,   Visa,   Maria,   Boyceville,   United States,   1/2/2009 14:09,   2/16/2009 14:50,   -92.04083,   45.04361,   54725, 1440000
01/24/2009 08:45,   Product1,   1200,   Visa,   Elizabeth,   Cos Cob,   United States,   11/8/08 14:45,   2/17/2009 03:40,   -73.6,   41.03333,   06807, 1440000
01/24/2009 17:18,   Product2,   3600,   Visa,   Charlotte,   Sterling,   United States,   2/15/08 15:34,   2/17/2009 06:26,   -77.42889,   39.00611,   20164, 12960000
01/29/2009 08:13,   Product1,   1200,   Mastercard,   Sarah,   Ridgefield,   United States,   1/28/08 13:55,   2/17/2009 07:55,   -73.49861,   41.28139,   06877, 1440000
01/23/2009 15:38,   Product1,   1200,   Visa,   Ronja,   Manhattan,   United States,   1/17/2009 15:05,   2/17/2009 10:58,   -74.00639,   40.71417,   10007, 1440000
01/17/2009 20:33,   Product1,   1200,   Amex,   BURCAK,   Alpharetta,   United States,   1/9/2009 11:26,   2/17/2009 12:31,   -84.29417,   34.07528,   30009, 1440000
01/20/2009 08:16,   Product1,   1200,   Mastercard,   christy,   Germantown,   United States,   1/6/2009 08:33,   2/17/2009 13:01,   -89.81,   35.08667,   38138, 1440000
01/15/2009 18:12,   Product1,   1200,   Diners,   Mandy,   Hono,   United States,   1/29/07 13:21,   2/17/2009 14:17,   -157.85833,   21.30694,   96813, 1440000
01/23/2009 13:55,   Product1,   1200,   Mastercard,   Elena,   New Rochelle,   United States,   8/7/05 15:07,   2/17/2009 15:16,   -73.78278,   40.91139,   10801, 1440000
01/12/2009 11:48,   Product1,   1200,   Mastercard,   Lisa,   South Waterford,   United States,   7/5/07 14:58,   2/17/2009 15:29,   -70.7164,   44.1786,   04088, 1440000
01/29/2009 15:20,   Product1,   1200,   Mastercard,   Nita and Trebor,   Washington Township,   United States,   1/18/2009 20:47,   2/17/2009 16:29,   -84.19167,   39.75889,   45402, 1440000
01/19/2009 14:06,   Product1,   1200,   Mastercard,   Elisabeth,   Wilmington,   United States,   1/19/2009 12:41,   2/18/2009 08:18,   -77.945,   34.22556,   28401, 1440000
01/09/2009 15:03,   Product1,   1200,   Visa,   Reto,   Seattle,   United States,   1/8/2009 18:59,   2/18/2009 15:51,   -122.33083,   47.60639,   98104, 1440000
01/23/2009 07:04,   Product1,   1200,   Amex,   Joelle,   Rowayton,   United States,   1/20/2009 10:46,   2/18/2009 16:55,   -73.40833,   41.1175,   06851, 1440000
01/19/2009 16:16,   Product1,   1200,   Mastercard,   Alexandria,   Lebanon,   United States,   9/3/08 19:26,   2/18/2009 19:38,   -76.41167,   40.34083,   17042, 1440000
01/15/2009 18:08,   Product2,   3600,   Amex,   Monica,   Villanova,   United States,   1/12/2009 17:16,   2/19/2009 03:19,   -75.34944,   40.03722,   19085, 12960000
01/12/2009 17:28,   Product1,   1200,   Amex,   Alfredo A,   Las Vegas,   United States,   12/3/08 14:12,   2/19/2009 08:09,   -115.13639,   36.175,   89101, 1440000
01/24/2009 12:43,   Product1,   1200,   Visa,   Saeko,   Warwick,   United States,   2/2/08 16:37,   2/19/2009 10:28,   -74.36028,   41.25639,   10990, 1440000
01/07/2009 10:49,   Product2,   3600,   Visa,   VIOLETA,   Silver Spring,   United States,   9/1/08 13:09,   2/19/2009 10:43,   -77.02639,   38.99056,   20910, 12960000
01/11/2009 17:06,   Product1,   1200,   Visa,   Antje,   Sacramento,   United States,   9/17/08 15:12,   2/19/2009 12:05,   -121.49333,   38.58167,   95814, 1440000
01/27/2009 06:20,   Product1,   1200,   Mastercard,   Nathalie,   Haymarket,   United States,   6/1/06 12:04,   2/19/2009 16:52,   -77.63667,   38.81194,   20169, 1440000
01/04/2009 16:23,   Product1,   1200,   Visa,   Judith L.,   Scottsdale,   United States,   1/4/2009 16:04,   2/19/2009 19:35,   -111.89833,   33.50917,   85251, 1440000
01/06/2009 12:26,   Product1,   1200,   Visa,   Audinet,   Cambridge,   United States,   1/6/2009 08:40,   2/19/2009 19:44,   -71.10611,   42.375,   02138, 1440000
01/26/2009 18:38,   Product1,   1200,   Visa,   Jo,   Pembroke Pines,   United States,   10/26/08 4:24,   2/20/2009 08:09,   -80.14972,   26.01083,   33020, 1440000
01/18/2009 13:25,   Product1,   1200,   Visa,   Melissa,   Chester,   United States,   1/15/2009 11:57,   2/20/2009 10:08,   -72.45139,   41.40306,   06412, 1440000
01/18/2009 18:57,   Product1,   1200,   Mastercard,   isabela,   Reston,   United States,   12/31/08 8:16,   2/20/2009 11:34,   -77.34139,   38.96861,   20190, 1440000
01/16/2009 19:13,   Product1,   1200,   Diners,   Mary,   Alpharetta,   United States,   12/26/08 9:28,   2/20/2009 13:54,   -84.29417,   34.07528,   30009, 1440000
01/31/2009 15:25,   Product1,   1200,   Visa,   Lisa,   Ringgold,   United States,   1/28/2009 09:54,   2/20/2009 15:53,   -85.10917,   34.91583,   30736, 1440000
01/09/2009 08:57,   Product1,   1200,   Diners,   Debora,   Wall,   United States,   1/21/08 10:27,   2/20/2009 16:45,   -74.2133,   40.1478,   07731, 1440000
01/10/2009 15:18,   Product2,   3600,   Mastercard,   Jo,   Huntington Beach,   United States,   10/17/07 14:56,   2/20/2009 22:24,   -117.99833,   33.66028,   92648, 12960000
01/16/2009 19:47,   Product1,   1200,   Amex,   Kristen,   Los Gatos,   United States,   1/13/2009 20:49,   2/20/2009 23:09,   -121.97361,   37.22667,   95032, 1440000
01/17/2009 09:12,   Product1,   1200,   Amex,   Sylvia,   Alexandria,   United States,   12/26/06 14:23,   2/21/2009 04:50,   -77.04722,   38.80472,   22314, 1440000
01/27/2009 15:09,   Product1,   1200,   Visa,   Aniko,   Random Lake,   United States,   1/15/2009 12:50,   2/21/2009 07:37,   -87.96167,   43.55222,   53075, 1440000
01/25/2009 21:49,   Product1,   1200,   Mastercard,   Petra,   San Francisco,   United States,   1/24/2009 01:35,   2/21/2009 09:26,   -122.41833,   37.775,   94103, 1440000
01/17/2009 14:06,   Product1,   1200,   Amex,   Ruby,   Bedford Corners,   United States,   11/28/04 18:58,   2/21/2009 13:03,   -73.7275,   41.20417,   10549, 1440000
01/12/2009 12:00,   Product1,   1200,   Mastercard,   Tammy,   Milford,   United States,   7/6/08 8:49,   2/21/2009 18:45,   -68.64444,   44.94611,   04461, 1440000
01/25/2009 20:15,   Product1,   1200,   Visa,   Brian,   Croton On Hudson,   United States,   1/23/2009 22:33,   2/22/2009 11:51,   -73.887,   41.2219,   10520, 1440000
01/30/2009 09:00,   Product1,   1200,   Mastercard,   james,   Nashville,   United States,   7/4/07 21:35,   2/22/2009 15:58,   -86.78444,   36.16583,   37219, 1440000
01/04/2009 10:18,   Product1,   1200,   Mastercard,   Allison,   Naples,   United States,   11/8/08 9:42,   2/22/2009 18:36,   -81.795,   26.14167,   34102, 1440000
01/23/2009 14:57,   Product1,   1200,   Mastercard,   Surat,   Bridgewater,   United States,   7/29/08 12:00,   2/22/2009 18:48,   -74.6244,   40.5945,   08807, 1440000
01/12/2009 10:08,   Product2,   3600,   Mastercard,   Judy,   Washington,   United States,   5/31/08 12:03,   2/22/2009 18:58,   -77.03667,   38.895,   20004, 12960000
01/26/2009 15:16,   Product1,   1200,   Visa,   Megan,   Huntersville,   United States,   12/22/08 20:09,   2/23/2009 05:14,   -80.84306,   35.41056,   28078, 1440000
01/15/2009 15:56,   Product2,   3600,   Visa,   Charmain,   Cartersburg,   United States,   1/2/08 10:51,   2/23/2009 06:24,   -86.46361,   39.69861,   46168, 12960000
01/02/2009 20:47,   Product1,   1200,   Visa,   Katharina,   Flower Mound,   United States,   9/23/08 20:57,   2/23/2009 06:56,   -97.09667,   33.01444,   75022, 1440000
01/25/2009 09:36,   Product1,   1200,   Visa,   Zaneta,   Rochester,   United States,   1/24/2009 10:36,   2/23/2009 06:58,   -83.13389,   42.68056,   48307, 1440000
01/06/2009 18:10,   Product1,   1200,   Visa,   Cherie,   Columbus,   United States,   12/22/08 14:12,   2/23/2009 11:35,   -82.99889,   39.96111,   43215, 1440000
01/31/2009 06:14,   Product1,   1200,   Diners,   Scott,   Sag Harbor,   United States,   6/27/08 4:15,   2/23/2009 13:36,   -72.29306,   40.99778,   11963, 1440000
01/06/2009 09:31,   Product1,   1200,   Visa,   Frances,   San Diego,   United States,   1/4/2009 03:18,   2/23/2009 15:39,   -117.15639,   32.71528,   92101, 1440000
01/21/2009 07:31,   Product1,   1200,   Mastercard,   Beatrice,   Wilmington,   United States,   3/25/08 13:23,   2/23/2009 16:29,   -75.54694,   39.74583,   19801, 1440000
01/29/2009 12:10,   Product1,   1200,   Amex,   Alison,   Issaquah,   United States,   11/1/07 21:25,   2/23/2009 21:58,   -122.19944,   47.61056,   98004, 1440000
01/08/2009 19:26,   Product2,   3600,   Visa,   Christian,   Mableton,   United States,   11/30/07 10:44,   2/24/2009 08:22,   -84.5825,   33.81861,   30126, 12960000
01/10/2009 16:02,   Product1,   1200,   Visa,   Hollie,   San Diego,   United States,   10/12/07 13:03,   2/24/2009 08:32,   -117.15639,   32.71528,   92101, 1440000
01/23/2009 13:13,   Product1,   1200,   Mastercard,   Malahat,   Minneapolis,   United States,   4/3/07 12:56,   2/24/2009 08:46,   -93.26361,   44.98,   55401, 1440000
01/27/2009 14:42,   Product2,   3600,   Mastercard,   Jean,   Arlington,   United States,   1/8/2009 11:01,   2/24/2009 16:38,   -77.08444,   38.89028,   22201, 12960000
01/29/2009 12:16,   Product1,   1200,   Mastercard,   Jessica,   Chiefland,   United States,   1/27/2009 15:56,   2/24/2009 18:29,   -82.86,   29.47472,   32626, 1440000
01/19/2009 17:40,   Product1,   1200,   Visa,   Riche Lou,   Newton,   United States,   3/12/07 7:21,   2/25/2009 02:28,   -71.20972,   42.33694,   02459, 1440000
01/30/2009 10:31,   Product1,   1200,   Mastercard,   lorna,   Castle Rock,   United States,   10/6/08 16:31,   2/25/2009 07:42,   -104.85556,   39.37222,   80104, 1440000
01/01/2009 16:44,   Product1,   1200,   Amex,   Julie,   Rockville,   United States,   9/12/08 10:36,   2/25/2009 10:48,   -77.15306,   39.08389,   20850, 1440000
01/25/2009 11:35,   Product3,   7500,   Mastercard,   Anita,   Fresno,   United States,   1/24/2009 09:24,   2/25/2009 14:22,   -95.44722,   29.53861,   77545, 56250000
01/26/2009 14:02,   Product1,   1200,   Mastercard,   Veronique,   Fresno,   United States,   1/24/2009 09:24,   2/25/2009 14:22,   -95.44722,   29.53861,   77545, 1440000
01/16/2009 10:27,   Product1,   1200,   Mastercard,   Maki,   Montgomery,   United States,   1/15/2009 08:52,   2/25/2009 17:24,   -95.69611,   30.38806,   77356, 1440000
01/25/2009 18:33,   Product1,   1200,   Mastercard,   Sarah,   Manteno,   United States,   1/25/2009 15:56,   2/25/2009 19:27,   -87.83139,   41.25056,   60950, 1440000
01/12/2009 17:19,   Product2,   3600,   Diners,   elizabeth r,   Winter Haven,   United States,   1/12/2009 16:18,   2/26/2009 00:42,   -81.73306,   28.02194,   33880, 12960000
01/15/2009 15:22,   Product1,   1200,   Visa,   Sara,   Fort Lauderdale,   United States,   1/6/2009 18:19,   2/26/2009 05:52,   -80.14361,   26.12194,   33301, 1440000
01/26/2009 05:38,   Product2,   3600,   Amex,   Tulin,   Cranberry Twp,   United States,   9/28/08 19:40,   2/26/2009 06:04,   -80.13111,   40.69472,   16066, 12960000
01/24/2009 10:38,   Product1,   1200,   Visa,   Kenneth,   Arlington,   United States,   1/24/2009 09:27,   2/26/2009 06:08,   -77.08444,   38.89028,   22201, 1440000
01/02/2009 07:30,   Product1,   1200,   Mastercard,   Fiona,   Lake Ronkonkoma,   United States,   10/27/08 0:00,   2/26/2009 06:14,   -73.13167,   40.835,   11767, 1440000
01/26/2009 06:38,   Product1,   1200,   Visa,   Christian,   Alexandria,   United States,   1/25/2009 10:13,   2/26/2009 07:16,   -77.04722,   38.80472,   22314, 1440000
01/26/2009 08:00,   Product1,   1200,   Amex,   Elizabeth,   Bluffton,   United States,   1/23/2009 11:12,   2/26/2009 07:49,   -80.86056,   32.23694,   29910, 1440000
01/11/2009 08:41,   Product1,   1200,   Amex,   Juliann,   Winter Spgs,   United States,   1/8/08 7:24,   2/26/2009 08:17,   -81.30833,   28.69861,   32708, 1440000
01/21/2009 10:32,   Product1,   1200,   Mastercard,   Julie,   Chelmsford,   United States,   5/23/07 11:55,   2/26/2009 08:38,   -71.36778,   42.59972,   01824, 1440000
01/31/2009 18:12,   Product1,   1200,   Visa,   matthew,   Cincinnati,   United States,   4/2/06 11:49,   2/26/2009 12:03,   -84.45694,   39.16194,   45212, 1440000
01/22/2009 15:35,   Product1,   1200,   Visa,   Steven,   Houston,   United States,   2/24/08 16:57,   2/26/2009 12:06,   -95.36306,   29.76306,   77002, 1440000
01/05/2009 11:24,   Product1,   1200,   Amex,   Angie,   Rodeo,   United States,   1/25/08 16:50,   2/26/2009 12:15,   -122.2875,   38.01722,   94547, 1440000
01/23/2009 11:23,   Product1,   1200,   Mastercard,   Lauren,   Poughkeepsie,   United States,   8/26/08 9:37,   2/26/2009 12:17,   -73.92139,   41.70028,   12601, 1440000
01/07/2009 20:55,   Product1,   1200,   Mastercard,   Esther,   Cincinnati,   United States,   1/7/2009 20:25,   2/26/2009 12:24,   -84.45694,   39.16194,   45212, 1440000
01/13/2009 09:40,   Product1,   1200,   Visa,   Elizabeth,   North Eastham,   United States,   1/26/05 19:09,   2/26/2009 12:45,   -69.99167,   41.865,   02642, 1440000
01/25/2009 15:18,   Product2,   3600,   Visa,   marie-louise,   Sitka,   United States,   3/2/08 15:27,   2/26/2009 12:58,   -135.33,   57.05306,   99835, 12960000
01/13/2009 07:09,   Product2,   3600,   Amex,   John,   Chicago,   United States,   1/8/2009 13:49,   2/26/2009 15:14,   -87.65,   41.85,   60608, 12960000
01/03/2009 11:03,   Product1,   1200,   Mastercard,   paula,   Sammamish,   United States,   1/1/2009 22:43,   2/26/2009 15:30,   -122.07917,   47.64194,   98074, 1440000
01/05/2009 07:55,   Product1,   1200,   Mastercard,   Isabelle,   Ewa Beach,   United States,   12/31/08 7:40,   2/26/2009 17:47,   -158.00722,   21.31556,   96706, 1440000
01/25/2009 14:40,   Product1,   1200,   Visa,   Maureen,   Statesville,   United States,   1/25/2009 13:52,   2/26/2009 18:38,   -80.8875,   35.7825,   28677, 1440000
01/25/2009 17:55,   Product1,   1200,   Visa,   David,   Kapaa,   United States,   1/24/2009 12:18,   2/26/2009 20:21,   -159.32194,   22.07833,   96746, 1440000
01/03/2009 12:54,   Product1,   1200,   Diners,   caterina,   Burbank,   United States,   12/30/08 8:39,   2/26/2009 20:22,   -118.30806,   34.18083,   91502, 1440000
01/10/2009 09:32,   Product2,   3600,   Mastercard,   Cheryl,   Hilton Head,   United States,   1/10/05 21:39,   2/27/2009 07:33,   -80.75278,   32.21611,   29926, 12960000
01/22/2009 12:45,   Product3,   7500,   Visa,   Frank and Christelle,   Valley Center,   United States,   1/22/2009 10:25,   2/27/2009 10:49,   -117.03333,   33.21833,   92082, 56250000
01/06/2009 18:11,   Product2,   3600,   Mastercard,   Triona,   Swampscott,   United States,   6/9/06 8:57,   2/27/2009 13:00,   -70.91806,   42.47083,   01907, 12960000
01/25/2009 10:50,   Product1,   1200,   Diners,   Phillip,   San Antonio,   United States,   5/29/08 19:51,   2/27/2009 14:44,   -98.49333,   29.42389,   78205, 1440000
01/14/2009 08:38,   Product1,   1200,   Visa,   jingyan,   Bristol,   United States,   3/12/07 15:14,   2/27/2009 17:13,   -71.26667,   41.67694,   02809, 1440000
01/07/2009 18:15,   Product1,   1200,   Mastercard,   Selma,   Greenville,   United States,   1/5/2009 18:16,   2/27/2009 19:07,   -96.11056,   33.13833,   75401, 1440000
01/03/2009 21:19,   Product1,   1200,   Visa,   Doug and Tina,   Pls Vrds Est,   United States,   12/24/07 22:59,   2/27/2009 21:40,   -118.38917,   33.80056,   90274, 1440000
01/29/2009 13:25,   Product1,   1200,   Diners,   Hale,   Morrison,   United States,   11/3/05 18:14,   2/28/2009 08:27,   -105.19056,   39.65361,   80465, 1440000
01/23/2009 10:04,   Product1,   1200,   Mastercard,   Kevin,   Hollywood,   United States,   5/30/06 20:25,   2/28/2009 09:59,   -118.32583,   34.09833,   90028, 1440000
01/28/2009 11:19,   Product1,   1200,   Visa,   christal,   Morrison,   United States,   6/20/04 17:16,   2/28/2009 17:18,   -105.19056,   39.65361,   80465, 1440000
01/07/2009 17:48,   Product1,   1200,   Mastercard,   Alex,   Augusta,   United States,   6/10/05 20:25,   2/28/2009 19:57,   -82.07583,   33.51722,   30907, 1440000
01/01/2009 04:24,   Product3,   7500,   Amex,   Pamela,   Skaneateles,   United States,   12/28/08 17:28,   3/1/2009 07:21,   -76.42944,   42.94694,   13152, 56250000
01/12/2009 21:30,   Product1,   1200,   Visa,   Julia,   Madison,   United States,   11/17/08 22:24,   3/1/2009 10:14,   -89.40111,   43.07306,   53715, 1440000
01/02/2009 06:17,   Product1,   1200,   Mastercard,   carolina,   Basildon,   United Kingdom,   1/2/2009 06:00,   1/2/2009 06:08,   -1.1166667,   51.5,   , 1440000
01/06/2009 07:45,   Product2,   3600,   Visa,   Sabine,   London,   United Kingdom,   1/6/2009 07:00,   1/6/2009 09:17,   0.14559,   51.52721,   , 12960000
01/06/2009 12:56,   Product1,   1200,   Visa,   Jeremy,   Manchester,   United Kingdom,   1/6/2009 10:58,   1/6/2009 13:31,   -2.2166667,   53.5,   , 1440000
01/02/2009 02:57,   Product1,   1200,   Visa,   chris,   London,   United Kingdom,   1/3/08 7:23,   1/7/2009 13:14,   0.14559,   51.52721,   , 1440000
01/09/2009 15:58,   Product1,   1200,   Mastercard,   Sari,   Newbury,   United Kingdom,   1/9/2009 14:53,   1/10/2009 13:16,   -1.3166667,   51.4,   , 1440000
01/02/2009 06:07,   Product1,   1200,   Visa,   Cindy,   Kemble,   United Kingdom,   12/30/08 10:21,   1/12/2009 02:24,   -2.0180556,   51.6766667,   , 1440000
01/04/2009 13:56,   Product1,   1200,   Mastercard,   Tamar,   Headley,   United Kingdom,   11/29/07 9:23,   1/12/2009 05:38,   -0.8166667,   51.1166667,   , 1440000
01/12/2009 05:18,   Product1,   1200,   Mastercard,   Bernadett,   Southampton,   United Kingdom,   1/12/2009 04:45,   1/12/2009 08:08,   -1.4,   50.9,   , 1440000
01/11/2009 10:38,   Product1,   1200,   Mastercard,   AnaPaula,   Helens Bay,   United Kingdom,   9/4/08 9:26,   1/13/2009 02:36,   -5.7333333,   54.65,   , 1440000
01/10/2009 14:03,   Product1,   1200,   Mastercard,   Kevin,   Cheltenham,   United Kingdom,   3/13/06 4:56,   1/14/2009 02:22,   -2.0833333,   51.9,   , 1440000
01/08/2009 07:26,   Product1,   1200,   Mastercard,   anne,   Bournemouth,   United Kingdom,   1/25/08 15:46,   1/15/2009 01:36,   -1.8833333,   50.7166667,   , 1440000
01/15/2009 10:24,   Product1,   1200,   Visa,   Grace,   York,   United Kingdom,   1/13/2009 12:30,   1/17/2009 04:42,   -1.0833333,   53.9666667,   , 1440000
